sample_index,EXG_CH0,EXG_CH1,EXG_CH2,EXG_CH3,Accel_X,Accel_Y,Accel_Z,timestamp,marker,time_s
78.0,-0.6575349027055627,3.934360968272284,0.0733352325110859,0.14852477759277768,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.317,0.0,6.775
78.0,4.433412007784991,2.766022855094714,1.5158450322429249,2.589673543132247,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.317,0.0,6.78
79.0,3.0014099738088165,7.508956733208663,2.4089449486906753,4.9366220488799515,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.319,0.0,6.785
79.0,3.3234554968677017,3.042030090061811,1.5847947621192187,4.199034716225546,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.319,0.0,6.79
80.0,1.0363665807369982,6.863514378483455,2.618357603474591,4.515506300774285,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.319,0.0,6.795
80.0,3.6497577539979433,6.05270557629435,2.8036577208640265,3.334365224654301,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.319,0.0,6.8
81.0,8.254258976907131,0.3241643201412314,-1.4921646449121526,0.22685296542829134,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.320,0.0,6.805
81.0,4.954791390886869,2.227873660794822,-1.843041541781322,0.439475839387451,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.320,0.0,6.81
82.0,2.7069443100244874,1.3557535834405725,-4.2934012336927925,-1.2860800751532027,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.320,0.0,6.815
82.0,0.6370343272219969,1.5779350660804408,1.2165513051302974,0.9812424128341974,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.320,0.0,6.82
83.0,-4.112331116581579,6.088914580299186,0.15404994643422623,-0.8314762303774673,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.321,0.0,6.825
83.0,-1.9435481694828374,2.1826566367281535,-0.23203255781102225,-0.37683216273521003,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.321,0.0,6.83
84.0,5.0966804071244916,-0.5401738357975625,3.610074275294629,0.8764483301610914,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.347,0.0,6.835
84.0,1.735612083662012,4.440567776421679,-3.2771895259982156,-5.824789029768734,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.347,0.0,6.84
